from_node,to_node,distance
66,116,0.38148631
67,113,0.38154507
17,87,0.38158457
19,85,0.38158884
29,113,0.38161033
5,54,0.38161914
19,90,0.38171908
57,78,0.38185799
61,94,0.38188077
31,105,0.38202763
28,71,0.38209105
35,97,0.38217117
55,97,0.38225462
1,50,0.38235766
66,74,0.38239795
23,35,0.38241615
26,42,0.38246124
83,112,0.38246676
63,81,0.38259306
14,47,0.38259786
15,48,0.38260062
12,25,0.38264107
53,104,0.38264694
55,72,0.3826618
38,108,0.38281759
29,99,0.38284957
84,102,0.38295427
75,84,0.38319676
47,118,0.38319738
33,48,0.38340985
23,84,0.38341458
31,89,0.38341964
37,53,0.38342689
60,73,0.38344731
62,96,0.38350481
51,103,0.38356765
61,104,0.38398178
69,73,0.3841005
61,107,0.38411858
32,62,0.38415427
48,63,0.38434636
85,110,0.38463202
47,112,0.38472659
3,46,0.38478309
77,100,0.38484305
27,94,0.38496165
28,57,0.38497871
50,55,0.38506487
25,39,0.38507394
23,117,0.38509028
21,45,0.38513411
13,61,0.38519208
63,66,0.38524737
61,78,0.38525041
23,61,0.38537496
37,73,0.38548723
12,26,0.38554347
29,54,0.38555086
9,20,0.38562804
74,82,0.38565265
18,46,0.38568445
4,51,0.38579462
33,90,0.3858281
16,19,0.38597489
13,29,0.38605505
56,110,0.38607656
12,45,0.38611185
41,72,0.38614698
75,107,0.3862554
5,15,0.38629492
64,114,0.386315
26,28,0.38653539
53,118,0.3865769
34,103,0.38666568
33,65,0.38677993
24,103,0.38681557
29,60,0.38688611
12,64,0.387157
31,60,0.38719731
9,71,0.38720564
57,98,0.38724718
66,75,0.38727207
43,114,0.38727879
50,86,0.3873577
70,83,0.38738599
23,70,0.38742081
42,116,0.38756443
3,47,0.38766
59,115,0.3878592
46,90,0.38797101
4,56,0.38810899
25,52,0.38814121
41,49,0.38820543
22,24,0.38823442
47,76,0.38829343
27,62,0.38834953
94,114,0.38836928
39,71,0.38843468
24,35,0.38866613
39,61,0.38869922
35,98,0.38874712
88,99,0.38875949
87,95,0.38891025
71,97,0.38893749
7,53,0.38894464
28,104,0.38909023
92,108,0.38911026
42,81,0.38914495
24,37,0.38917936
24,116,0.3892309
16,21,0.38924509
86,114,0.38926954
11,31,0.38927088
3,60,0.38940661
79,118,0.3894793
14,37,0.38949981
8,46,0.38952589
44,91,0.38972736
107,115,0.38975054
57,99,0.38977312
58,108,0.38981467
76,107,0.39003244
12,69,0.3900584
31,104,0.39012702
32,57,0.39013091
104,111,0.39019598
4,15,0.39020967
1,111,0.39035766
91,95,0.39036103
59,112,0.39051956
50,58,0.39072643
32,86,0.39079632
71,111,0.39087648
44,49,0.39113194
37,100,0.39113755
2,42,0.39128018
19,50,0.39132207
29,102,0.39135454
8,31,0.39138726
76,105,0.39149994
30,56,0.39153337
73,84,0.39157485
37,57,0.39157955
5,114,0.39167229
67,74,0.39184136
8,51,0.39187796
52,111,0.39192291
57,106,0.39200464
34,100,0.39223991
27,93,0.39228411
22,46,0.39256408
70,80,0.39261002
4,22,0.39262647
65,80,0.3926901
64,99,0.39271851
12,74,0.39275057
27,83,0.39276987
21,34,0.39282025
2,15,0.39284358
16,37,0.39289708
91,96,0.39291559
18,39,0.39299082
28,108,0.3930478
45,56,0.39306578
72,103,0.39311779
41,103,0.39317179
2,27,0.39324088
24,28,0.3932477
40,102,0.39331566
11,113,0.39339629
50,74,0.39343802
90,98,0.39353591
11,70,0.39356399
46,63,0.39359534
29,51,0.39360778
18,35,0.39361262
64,73,0.39362428
35,64,0.39393015
20,31,0.3939393
62,82,0.39395954
28,73,0.394056
50,89,0.39415658
68,86,0.39443157
90,114,0.39444967
29,30,0.39446119
6,54,0.39449473
62,81,0.39456188
13,44,0.3945876
32,68,0.39462348
16,57,0.3947
30,41,0.3947462
9,31,0.39478615
26,41,0.39488965
16,61,0.39499946
71,109,0.39521312
30,117,0.39534806
45,105,0.39538434
39,98,0.3954165
41,83,0.39558362
46,111,0.39566559
22,43,0.39590369
75,83,0.39600087
9,45,0.39615538
41,65,0.39630418
90,108,0.39636225
45,104,0.39636291
49,117,0.39639189
60,79,0.39642421
65,117,0.3966395
8,62,0.39675418
35,110,0.39710005
31,100,0.39710049
63,96,0.39713214
18,66,0.39714594
23,39,0.39714651
60,114,0.39719029
33,95,0.39719792
2,29,0.39724111
68,73,0.39724554
101,116,0.39726272
9,52,0.39745636
63,117,0.39777314
16,48,0.39789134
50,106,0.39803231
46,100,0.39821707
65,100,0.39828483
45,100,0.39840314
33,67,0.39841288
79,95,0.39841447
1,23,0.3985973
8,21,0.39869653
17,51,0.39876678
48,87,0.39890027
1,118,0.39896389
15,53,0.39900534
19,88,0.39907107000000003
29,80,0.39907563
60,117,0.39919336
44,94,0.39921575
5,55,0.3992342
14,70,0.39923802
16,58,0.39936081
52,103,0.3994155
31,81,0.3995509
24,113,0.39955623
106,115,0.39977384
3,9,0.39984622
40,47,0.39991396
92,116,0.40003697
45,64,0.40004573
61,85,0.40008091
44,65,0.400112
91,107,0.40021365
55,110,0.40023906
63,67,0.40048581
81,118,0.40062545
38,69,0.40063756
1,8,0.40064023
45,116,0.40068949
68,76,0.40076213
42,51,0.40086194000000003
3,57,0.40106815
2,109,0.40110318
59,82,0.40114418
63,95,0.40115609
58,109,0.40122966
39,97,0.40125816
46,74,0.40140974
48,74,0.40146775
49,100,0.40150564
26,46,0.40151489
30,47,0.40158226
35,80,0.40160497
22,40,0.40162223
49,80,0.40163067
48,101,0.40171118
3,63,0.40173805
14,28,0.40192993
26,71,0.40193525
38,86,0.40201099
29,98,0.4020864
50,88,0.4020906
53,76,0.40230117
8,45,0.40247391
12,48,0.40257005
42,70,0.40267772
27,108,0.4027292
24,33,0.40275985
56,103,0.40276972
8,56,0.40289575
37,67,0.40297308
11,27,0.40299757
88,107,0.40348805
78,100,0.40359136
40,96,0.40361262
35,113,0.40365659
37,108,0.40378144
8,33,0.40381601
4,62,0.40382119
15,84,0.40382861
53,107,0.40408926
25,48,0.40416
10,29,0.40416641
10,40,0.40420397
46,77,0.40433688
7,49,0.40439386
27,89,0.40447631
7,10,0.40453973
60,104,0.40458874
16,28,0.4046491
12,27,0.40472621
54,105,0.40473569
4,38,0.40500155
47,106,0.40524191
28,96,0.40546037
80,115,0.40547517
62,83,0.40551272
35,62,0.40552462
47,98,0.40556586
42,54,0.40567535
87,102,0.40573619
17,57,0.40576521
39,113,0.40591021
4,58,0.40610105
101,108,0.40611566
47,99,0.40615381
55,68,0.4061556
30,48,0.40616438
50,87,0.40622805
50,92,0.40630166
36,49,0.40635716
93,116,0.40639957
22,115,0.40645518
37,104,0.40652486
86,106,0.40653943
5,22,0.4065435
80,93,0.40656012
7,65,0.40659974
41,68,0.40671367
8,49,0.40673169
40,66,0.40673452
5,25,0.40688502
42,64,0.40690381
1,108,0.40704616
21,31,0.40725825
33,71,0.40729171
2,97,0.40729936
13,58,0.40730152
4,25,0.40733836
57,79,0.40742652
65,107,0.4075738
83,87,0.40757966
14,48,0.40763013
75,115,0.40766479
22,34,0.40789597
50,113,0.40796926
87,100,0.40798345
76,98,0.40802569
11,45,0.40814427
29,109,0.40816448
18,36,0.40820511
40,105,0.40822524
19,84,0.40823182
46,93,0.40834787
40,101,0.40838628
43,115,0.40840254
6,59,0.4084881
15,95,0.40849899
3,114,0.40861243
32,51,0.40862946
64,106,0.4087578
52,109,0.40883293
81,88,0.40890842
86,105,0.40891223
12,63,0.40900446
33,88,0.40906259
91,98,0.40907754
28,67,0.40912132
71,96,0.40918045
27,61,0.4092156
54,112,0.40925392
54,83,0.40928377
14,57,0.40935784
47,78,0.40946085
82,89,0.40947618
79,84,0.40948
59,84,0.40951702
21,87,0.40971777
22,71,0.40992294
71,83,0.40999809
95,102,0.41010165
5,49,0.41033043
11,55,0.41042822
106,111,0.41049436
52,97,0.41054342
36,65,0.41057345
7,61,0.41062997
5,70,0.41066705
34,68,0.41067849
101,110,0.41095848
44,66,0.41095883
34,102,0.41113876
24,39,0.41117207
73,108,0.41125142
59,103,0.41132848
14,61,0.41153095
13,95,0.41163736
46,86,0.41166923
21,40,0.41169537
53,112,0.41176878
21,42,0.41177514
19,73,0.41182438
48,55,0.41184184
77,115,0.41188692
40,108,0.41197876
3,10,0.41205853
50,99,0.41245229
12,22,0.41253825
74,81,0.41254299
19,66,0.41258647
82,102,0.41269368
2,103,0.41271344
16,29,0.41278038
5,46,0.41295255
47,117,0.41299062
63,103,0.41303674
62,105,0.41312233
36,81,0.41312532
71,110,0.41339069
11,50,0.41347597
74,80,0.41351829
56,76,0.41390008
3,38,0.41393415
86,96,0.41394176
15,47,0.41398036
71,113,0.41428399
64,100,0.41432049
28,105,0.41447331
89,108,0.41455016
5,32,0.41459161
49,107,0.41471244
58,76,0.41472955
82,90,0.41475867
46,87,0.4148412
5,53,0.41485786
8,65,0.41498978
39,80,0.41502052
45,92,0.41502526
14,44,0.41522309
5,65,0.41523471
34,49,0.4153356
39,110,0.41537518
23,34,0.41545529
18,86,0.41548329
11,59,0.41550651
97,101,0.41553725
67,75,0.41561865
23,68,0.41573159
49,113,0.41575503
38,83,0.41588197
15,62,0.4159058
95,112,0.41601608
64,85,0.41614628
62,76,0.41617573
45,81,0.41621566
5,59,0.41631944
38,90,0.41639125
49,90,0.41687179
114,116,0.41691942
14,29,0.41694528
6,10,0.41712699
58,77,0.41745231
59,81,0.41762822
39,64,0.41767033
19,48,0.41778299
40,57,0.41794184
10,62,0.41795389
66,83,0.41798202
96,114,0.41806833
51,96,0.41828883
27,51,0.41832356
29,56,0.41833152
36,108,0.41837267
18,67,0.41859629
14,58,0.41873006
58,116,0.41882732
66,85,0.41891577
78,95,0.41899241
87,103,0.41903234
111,115,0.41913781
45,60,0.41914939
60,94,0.41919549
30,40,0.4192709
65,90,0.4193068
30,54,0.41962309
35,67,0.41963717
80,102,0.41986638
7,46,0.42008276
75,98,0.42019014
11,47,0.42028797
19,49,0.42035348
46,117,0.42043547
3,64,0.42053235
37,96,0.42057135
74,95,0.42059728
18,50,0.42062636
59,96,0.42065947
1,114,0.42066696
10,53,0.42067315
50,98,0.42069319
40,53,0.4207725
32,90,0.42085074
2,25,0.42110891
51,76,0.42113025
88,98,0.42138878
17,56,0.42143472
4,114,0.42145212
60,98,0.42148571
99,115,0.42159283
13,84,0.42167431
53,100,0.42178564
66,97,0.42179784
54,80,0.42182833
48,91,0.42196035
41,100,0.42198622
72,85,0.42204695
17,36,0.42211673
25,84,0.42228299
34,65,0.42243889
2,9,0.42260423
16,44,0.42265373
70,78,0.42265833
35,70,0.42286972
63,105,0.42288729
34,104,0.42328108
31,92,0.42336347
91,115,0.42337794
41,66,0.42339128
48,79,0.42339565
59,114,0.42357685
44,103,0.42392662
36,99,0.42395715
51,82,0.42403287
38,94,0.42404584
57,117,0.42405474
32,103,0.42414265
17,85,0.42417202
6,70,0.42426502
81,91,0.42450453
24,111,0.42452034
35,52,0.42465884
35,73,0.42467777
1,48,0.42474127
26,115,0.4248116
9,46,0.42484392
13,41,0.4250014
68,118,0.4250922
78,94,0.42514592
32,61,0.42541211
68,91,0.42548521
17,68,0.42554991
74,96,0.42561773
71,77,0.42576183
11,61,0.42582971
48,58,0.42583423
25,53,0.42594195
10,34,0.42609575
24,97,0.42618228
85,109,0.42636928
42,82,0.42641274
68,102,0.42651157
42,56,0.42656144
48,112,0.42661081
21,72,0.42668349
31,97,0.42671942
65,113,0.42673233
38,64,0.42674689
35,60,0.42674987
66,96,0.42725105
51,81,0.42732645
3,50,0.42773509
2,77,0.42774709
96,118,0.42778527
36,107,0.42787757
16,59,0.42797413
26,52,0.42802987
79,92,0.42803542
19,95,0.42806108
4,32,0.42836045
1,30,0.42840695
61,98,0.4284301
71,85,0.42845426
13,59,0.42852574
25,95,0.4286811
58,97,0.42871285
44,92,0.42896637
71,81,0.42907833
61,79,0.42919273
92,97,0.42925581
13,20,0.42940104
11,115,0.42940331
46,80,0.42943341
30,57,0.42954608
7,38,0.42962554
7,114,0.42970413
44,68,0.42981536
10,51,0.43008235
39,62,0.43016035
61,100,0.43022715
37,105,0.43027524
35,109,0.430404
19,65,0.43045644
92,110,0.4305039
49,93,0.43056624
58,68,0.43065892
3,17,0.43070007
15,36,0.43070366
42,60,0.43090443
2,110,0.43093692
31,82,0.43104501
67,103,0.43121949
65,93,0.4313985
24,109,0.43151831
34,72,0.43156654
46,107,0.43166086
44,83,0.43176325
45,91,0.43192068
93,114,0.43193043
47,79,0.43194881
44,73,0.4319668
20,86,0.43214796
90,116,0.43247514
66,109,0.43258022
32,56,0.43269575
3,69,0.4327917
76,103,0.43292708
25,36,0.43292928
18,24,0.43301315
72,116,0.43311453
64,117,0.43318553
13,35,0.43322011
7,74,0.433519
17,61,0.43355339
56,96,0.43369189
35,54,0.4337761
10,48,0.4337788
66,111,0.43380222
94,111,0.43398582
31,59,0.43407632
16,95,0.43414809
60,99,0.43421984
36,113,0.43423027
2,118,0.43427937
17,54,0.43449468
98,115,0.43458007
52,110,0.43461159
46,89,0.43463016
7,47,0.43476186
48,78,0.43478405
14,20,0.43481641
47,90,0.43494273
56,82,0.43497805
1,115,0.43503889
61,99,0.43505272
75,104,0.43516212
100,112,0.43516228
18,49,0.43521648
40,71,0.43527619
22,49,0.43528584
15,51,0.43529673
7,17,0.43532283
38,60,0.43585263
63,84,0.43595046
12,42,0.43633895
47,93,0.4364482
46,88,0.43652754
76,99,0.43666984
30,35,0.43688961
88,114,0.43698792
52,77,0.43701233
71,105,0.4374766
74,103,0.43749296
36,47,0.4377377
42,97,0.43777398
27,54,0.43789091
20,36,0.43789451
13,40,0.43793992
32,54,0.4379615
67,116,0.43800989
80,89,0.43811025
42,106,0.43837535
71,82,0.43841658
1,109,0.43863911
30,70,0.43867314
55,112,0.43868305
22,87,0.43875497
78,84,0.43885294
22,29,0.43887844
30,95,0.43907462
105,114,0.43923309
37,52,0.4392604
11,18,0.43935685
34,101,0.43941924
8,53,0.43949228
75,99,0.43952669
9,117,0.43967653
55,95,0.43973945
1,68,0.43978427
84,112,0.43978852
63,79,0.43980496
1,38,0.43985138
25,47,0.4398515
22,50,0.44002042
57,93,0.44016074
29,77,0.44019625
89,116,0.44037415
27,69,0.44054716
26,49,0.44057574
56,81,0.4407018
12,95,0.44099512
39,67,0.44107166
53,78,0.44119081
59,80,0.44127179
10,43,0.44135023
16,55,0.44138254
59,78,0.44141299
10,35,0.44151149
30,61,0.44157351
12,75,0.44158175
26,40,0.44175277
43,84,0.44198677
28,52,0.44209416
28,61,0.44210726
22,52,0.44212841
27,70,0.44217121
12,108,0.44226368
15,57,0.44227588
65,106,0.44234184
93,97,0.44249536
19,93,0.44268787
28,102,0.44269135
57,90,0.44270747
19,89,0.44278331
61,106,0.44283473
13,68,0.44285248
87,101,0.44286326
23,58,0.44295472
11,57,0.44304619
14,95,0.44333388
101,115,0.44337047
51,83,0.44340088
15,85,0.44360668
63,115,0.44363628
27,56,0.44365388
10,47,0.44375055
30,84,0.44389521
87,104,0.4438959
24,83,0.44393261
33,93,0.44402239
7,60,0.44404552
25,62,0.44414494
32,108,0.44417546
39,73,0.44420006
72,83,0.44439584
35,51,0.44443559
23,69,0.44447722
26,43,0.44470185
4,54,0.44474069
88,108,0.44477044
18,71,0.44482343
40,81,0.44519783
1,116,0.44520898
55,115,0.44522077
86,113,0.44546866
16,84,0.44552768
24,96,0.44570348
42,101,0.44576839
17,86,0.44581785
43,92,0.44589992
18,65,0.44605336
22,65,0.44621864
40,106,0.44625126
66,110,0.44625496
13,55,0.44627231
28,81,0.44668183
62,80,0.44676889
70,107,0.44677711
41,104,0.44682887
14,59,0.4470169
8,50,0.44708519
12,68,0.44709754
48,102,0.4471248
94,112,0.44719683
105,118,0.44724232
37,61,0.44728052
17,70,0.44731016
32,70,0.44733752
58,115,0.44763755
39,70,0.44773933
49,106,0.447783
14,41,0.44779001
9,44,0.44785071
93,110,0.44788748
23,108,0.44789512
51,105,0.44798324
33,89,0.44799281
8,54,0.44807469
68,87,0.44811099
41,47,0.44814642
39,52,0.44815073
100,111,0.44817354
58,110,0.44817618
31,110,0.44820177
8,19,0.44832654
42,107,0.44869762
8,115,0.44878332
9,42,0.44880584
31,91,0.4488539
28,101,0.44893823
21,73,0.44898223
52,96,0.44898503
49,86,0.44898587
24,40,0.4489946
69,117,0.44903309
70,94,0.44912014
19,67,0.44918795
59,105,0.44946657
44,71,0.44948038
12,113,0.44949414
13,39,0.44959594
10,56,0.44964792
2,35,0.44967181
36,57,0.44976929
7,57,0.44983354
30,34,0.44988677
72,74,0.44991652
45,82,0.44993506
30,39,0.4501119
23,59,0.45014724
16,20,0.45019076
53,98,0.45027059
114,117,0.45029138
28,62,0.45037036
65,118,0.45040685
39,109,0.45044779
65,99,0.45050327
3,75,0.45059008
58,114,0.45060674
24,110,0.45062189
13,69,0.45065349
73,74,0.45073436
25,86,0.45073455
80,90,0.45075586
45,97,0.45077565000000003
66,81,0.45083229
39,60,0.45091775
37,62,0.45104159
53,106,0.45108926
60,106,0.45110533
15,86,0.45111705
89,114,0.45115147
70,104,0.45124719
26,65,0.45129724
53,99,0.45153301
10,39,0.45169584
48,113,0.45186389
74,105,0.45191379
54,78,0.45207003
26,34,0.45213458
81,114,0.45223851
6,53,0.45233193
26,50,0.45239566
5,61,0.45245681
75,117,0.45265183
71,94,0.45275159
62,112,0.45286868
19,24,0.45289455
63,72,0.45289742
33,53,0.4529275
27,96,0.45295649
60,85,0.45321932
24,44,0.4533501
81,86,0.45337045
14,84,0.45340406
33,47,0.45343815
65,86,0.45352027
72,75,0.45357055
16,41,0.45358733
28,69,0.45367683
9,37,0.45373951
36,98,0.45395895000000003
9,49,0.45399409
1,31,0.45402189
77,85,0.45402755
104,114,0.45405086
66,94,0.45408643
25,85,0.45421849
11,33,0.45425133
46,92,0.4542645
79,102,0.45434417
65,98,0.45435112
66,105,0.45443379
40,73,0.4547625
24,85,0.45491775
38,59,0.45492417
79,85,0.45499894
41,73,0.45509358
82,88,0.45516969
46,106,0.45528097
5,31,0.4553383
32,88,0.45539499
86,99,0.4554358
74,84,0.45558691
10,117,0.45577789
52,113,0.45603031
32,94,0.45610648
74,115,0.45615989
33,68,0.45626948
38,88,0.45636045
42,102,0.45642499
19,71,0.45650087
60,100,0.45661049
65,112,0.45663588
2,96,0.45672552
38,117,0.4568901
42,110,0.4569219
49,99,0.45699117
58,95,0.45708708
7,63,0.45709053
20,39,0.45713775
8,58,0.45716314
62,85,0.45724631
13,60,0.45736024
52,118,0.45744693
44,47,0.45754276
32,83,0.45767352
15,56,0.45770858
1,77,0.45781063
4,46,0.4578717
2,26,0.4579797
38,93,0.45811047
23,87,0.45817167
15,68,0.45821945
41,71,0.45828842
8,42,0.45829558
52,83,0.45838134
43,94,0.45840284
20,72,0.45844817
3,15,0.45846979
39,54,0.45865108
1,95,0.45870273
5,47,0.45882644
49,89,0.45898441
41,102,0.45904024
33,52,0.4590983
63,73,0.4591959
36,82,0.45920045
18,48,0.4593424
44,67,0.45934393
28,116,0.4594979
3,31,0.45961486
7,15,0.45975191
73,103,0.45986723
65,76,0.45987148
62,94,0.45994907
20,29,0.45997715
27,100,0.4600037
23,43,0.4601032
23,85,0.46014177
38,96,0.46015639
49,87,0.46020158
107,118,0.46020362
38,116,0.4602066
65,89,0.46026744000000003
31,109,0.46028387
27,91,0.46038547
4,49,0.4605148
16,35,0.46051614
7,26,0.46063747
4,113,0.46069586
1,97,0.46073618
50,117,0.46076381
14,55,0.46076742
37,102,0.46079379
6,17,0.46093479
35,77,0.46103744
49,118,0.46107468
18,85,0.46141172
49,98,0.46148305
37,81,0.46164161
37,69,0.46170341
27,92,0.46170863
24,77,0.46171715
57,92,0.46180061
50,101,0.46181843
17,103,0.46189507
76,95,0.461902
23,60,0.46191962
48,76,0.46214755
84,113,0.46232253
56,83,0.46250043
47,92,0.4626605
16,69,0.4627049
23,64,0.46282201
29,111,0.4628669
86,108,0.46292456
16,68,0.46296289
86,107,0.46297444
41,53,0.46297713
6,49,0.46305804
18,84,0.46308979
76,83,0.46311231
63,83,0.46328579
63,107,0.46329192
11,42,0.46333471
56,105,0.46340345
10,87,0.46356309
34,66,0.46362313
14,35,0.4636356
70,85,0.46364323
25,51,0.46365626
27,104,0.46367266
6,26,0.46371832
9,65,0.46377203
20,35,0.46385636
10,95,0.46385673
100,114,0.46396592
13,64,0.46400684
12,84,0.46401257
66,77,0.46408962
14,40,0.46413033
4,55,0.46416012
10,84,0.46424486
66,82,0.46446708
36,116,0.4645238
23,103,0.46470373
29,75,0.46471616
16,60,0.46474286
52,81,0.46480683
97,114,0.46527395
50,112,0.46532617
72,96,0.46557299
34,96,0.4656644
44,100,0.4657089
26,29,0.4658098
3,32,0.46585501
12,29,0.46588939
5,113,0.46599964
6,65,0.46603109
55,82,0.46603436
24,41,0.46613758
75,106,0.4661569
24,81,0.46618943
5,50,0.46621971
50,91,0.46623568
4,65,0.46632109
49,88,0.46648793
7,50,0.46657562
13,108,0.4666574
6,38,0.46669663
75,94,0.46678292
16,40,0.46682418
55,114,0.4668475
3,115,0.46699011
65,87,0.46709854
9,115,0.46713133
1,76,0.46717951
49,112,0.46736964
33,103,0.46741554
37,101,0.46747571
40,67,0.4674893
44,53,0.46759135
56,112,0.4676332
22,35,0.46763382
33,94,0.46766494
45,59,0.46769173000000003
36,53,0.4677194
34,47,0.46774549
47,89,0.46782589
29,59,0.46789733
32,69,0.46799035
25,57,0.46806091
34,105,0.46816289
51,112,0.46817813
43,46,0.46820861
101,109,0.46840361
59,83,0.46843657
65,92,0.46880127
27,105,0.46880442
35,56,0.46888392
52,82,0.46895661
41,57,0.46896388
39,51,0.46901552
65,88,0.46910809
54,94,0.4691899
82,91,0.46925379
28,106,0.46935365
17,108,0.46946561
49,92,0.46958616
32,93,0.46968726
2,81,0.46974672
9,28,0.46995586
53,90,0.46997398
46,99,0.47002193
103,118,0.47031659
42,99,0.47035853
67,111,0.47046331
2,37,0.47055774
2,82,0.4705848
15,61,0.47085582
49,76,0.47086764
36,72,0.47096039
43,50,0.47104158
31,107,0.47112425
43,95,0.47126845
53,79,0.47127907
72,94,0.47135049
4,53,0.47152004
37,116,0.47154411
45,110,0.47160478
15,54,0.47169817000000003
6,114,0.4719412
78,101,0.47198832
27,64,0.47204686
10,57,0.47209865
102,108,0.47217322
2,83,0.47225541
40,116,0.47227435
57,89,0.47228904
102,116,0.47254284
73,75,0.47261587
74,79,0.47271612
69,93,0.47276385
95,113,0.47281382
90,97,0.47282412
2,28,0.47287026
22,39,0.47302243
8,70,0.47328006
20,115,0.47344944
4,70,0.47350926
2,22,0.47351689
2,39,0.47354208
24,105,0.47380905
16,64,0.47387331
38,58,0.47394587
55,84,0.47401288
14,68,0.47411819
71,118,0.4741468
79,93,0.47420521
7,64,0.47432117
31,106,0.47435183
54,107,0.47436533
102,115,0.4744478
41,108,0.47449699
10,54,0.47455264
18,90,0.47469672
6,46,0.47478608
17,117,0.47491758
17,90,0.47494073
51,80,0.47494139
67,97,0.47496341
3,26,0.47499433
38,89,0.47509256
5,27,0.47511786
43,48,0.47515069
54,104,0.47516717
85,113,0.47518231
53,93,0.47527985
7,32,0.47538206
76,104,0.47563841
24,82,0.47589537
23,55,0.47598468
48,118,0.47605951
72,97,0.47618227
5,45,0.47619349
8,47,0.47624883
89,97,0.47626518
6,61,0.47653058
62,104,0.47653511
41,96,0.47662354
11,48,0.47667503
31,58,0.47671752
18,95,0.47691023
72,87,0.47703135
30,58,0.47707992
41,67,0.47708944
16,39,0.47725589
13,34,0.47727374
9,62,0.47729113
31,75,0.47729178
76,106,0.47738595
30,68,0.47749862
27,116,0.47759462
52,105,0.47806218
46,98,0.47806575
88,116,0.47812006
42,109,0.47817925
14,69,0.47839028
54,85,0.47845166
55,103,0.47854983
40,61,0.47856019
50,79,0.47864677
5,57,0.47893013
19,91,0.47926754
33,57,0.47945859
65,78,0.47947431
70,79,0.47952949
14,39,0.47960928
67,109,0.47970943
9,51,0.47971466
30,43,0.47977153
50,78,0.47987887
25,68,0.47993347
82,114,0.47994017
34,108,0.47995616
44,57,0.48029448
41,101,0.48055391
39,77,0.48059171
45,106,0.4806569
38,105,0.48079346
9,50,0.48081731
2,76,0.48088553
90,110,0.48104023
23,36,0.48105351
8,20,0.48120905
40,107,0.48126738
6,15,0.4812857
4,59,0.48136542
19,94,0.48138593
89,110,0.48140919
40,69,0.48151498
1,110,0.48167453
77,101,0.48171626
1,17,0.48196971
14,60,0.48211089
32,89,0.48213052
47,86,0.482151
73,116,0.48259265
41,105,0.48259548
3,48,0.48259615
69,92,0.48264238
11,60,0.48288911
12,33,0.48297021
42,80,0.48318721
95,118,0.48322709
17,69,0.48322784
45,107,0.48334801
7,25,0.48341537
16,108,0.48361998
98,118,0.48370908
3,25,0.48381145
55,81,0.48404991000000003
56,80,0.48411304
92,109,0.48430002
24,94,0.48433569
26,87,0.48453632
31,55,0.48460433
15,70,0.48470009
69,90,0.48472963
91,108,0.48492888
7,69,0.48519341
47,88,0.48523194
11,21,0.485238
37,51,0.48546777
8,37,0.48552609
28,51,0.48553196
7,31,0.48563657
50,76,0.48601932
25,56,0.48606933
36,66,0.48609757
2,105,0.48615912
34,57,0.48617705
52,85,0.48622318
1,45,0.48628136
45,109,0.4864473
86,98,0.48650173
71,104,0.48704148
15,90,0.4871056
37,106,0.4871255
44,104,0.48733228
33,83,0.48737284
34,53,0.48739657
67,83,0.48739716
53,113,0.48750575
28,82,0.48753871
3,45,0.48757896
80,88,0.48762002
55,96,0.4879419
4,31,0.48804655
110,114,0.48804705
50,118,0.4881348
27,60,0.48850867
19,68,0.48851281
40,99,0.48851826
5,115,0.48859485
40,82,0.4886239
28,70,0.48907408
2,113,0.4890897
67,85,0.48909002
74,83,0.48921517
62,107,0.48930576
42,98,0.48971186
1,10,0.48978001
49,78,0.48983708
18,52,0.48986115
10,61,0.48994057
1,84,0.49008662
70,98,0.49008931
58,84,0.49015879
75,114,0.49029816
30,87,0.49035521
28,64,0.49036342
14,64,0.49042017
31,80,0.49049489
12,18,0.49090768
33,91,0.49104357
72,105,0.49108154
9,41,0.49120311
22,48,0.49128794
72,109,0.49132496
35,111,0.49135482
75,100,0.49144149
76,84,0.49148331
27,81,0.49151016
15,103,0.49155992
62,78,0.49182434
25,90,0.49184648
28,54,0.49187258
21,115,0.49193567
10,70,0.49208282
37,70,0.49233094
92,114,0.4923664
57,101,0.49241741
102,110,0.49242525
80,91,0.49243981
67,96,0.49260367
2,33,0.4926767
38,104,0.49267917
55,78,0.49282471
42,59,0.4928325
57,88,0.49285937
109,114,0.49296102
72,81,0.49304192
19,103,0.49309141
21,66,0.49324098
39,56,0.49352684
28,107,0.49401982
37,54,0.49402198
31,77,0.49402835
57,86,0.49446936
9,56,0.49449432
38,55,0.49451582
74,107,0.49457319
65,79,0.49465748
87,96,0.49475656
34,106,0.49476284
38,81,0.4947958
87,105,0.49499833
4,27,0.49505815
97,102,0.49511416
19,47,0.49518659
34,71,0.49522695
32,64,0.49531382
30,59,0.49535459
35,79,0.49557604
44,108,0.49566206
8,61,0.49573415
18,88,0.49574636
40,52,0.49578946
71,80,0.49589648
31,111,0.49595014
85,111,0.49608141
7,22,0.49625815
58,112,0.4963482
33,62,0.49646259
20,73,0.4966087
66,104,0.49662704
51,85,0.49666125
14,108,0.49685592
6,74,0.4972431
19,53,0.497284
93,109,0.49738251
45,101,0.49741558
69,101,0.49747966
29,79,0.49750927
40,62,0.4975579
72,111,0.49761556
63,98,0.49778061
37,64,0.49782356
70,100,0.49784939
25,61,0.49791739
6,47,0.4980008
73,85,0.49811077
90,113,0.4982725
26,35,0.49828823
47,113,0.49832637
13,103,0.49833253
26,62,0.49840475
